ts_ms;latencia_ms;exito
1782096193017;64;1
1782096193019;0;1
1782096193084;65;1
1782096193501;416;1
1782096193568;67;1
1782096193640;71;1
1782096193641;0;1
1782096193711;70;1
1782096193779;66;1
1782096193845;67;1
1782096193914;68;1
1782096193914;0;1
1782096193988;73;1
1782096194056;67;1
1782096194406;350;1
1782096194481;74;1
1782096194482;0;1
1782096194555;73;1
1782096194628;72;1
1782096194713;84;1
1782096194789;75;1
1782096194789;0;1
1782096194864;75;1
1782096194938;74;1
1782096195035;95;1
1782096195154;119;1
1782096195156;0;1
1782096195231;76;1
1782096195311;79;1
1782096195391;79;1
1782096195472;82;1
1782096195473;0;1
1782096195558;83;1
1782096195637;79;1
1782096195720;82;1
1782096195802;83;1
1782096195804;0;1
1782096195890;85;1
1782096195973;83;1
1782096196071;98;1
1782096196182;110;1
1782096196182;0;1
1782096196270;88;1
1782096196351;80;1
1782096196431;80;1
1782096196518;87;1
1782096196518;0;1
1782096196608;88;1
1782096196688;80;1
1782096196772;84;1
1782096196858;86;1
1782096196859;0;1
1782096196948;87;1
1782096197036;89;1
1782096197171;135;1
1782096197262;89;1
1782096197262;0;1
1782096197348;85;1
1782096197431;82;1
1782096197515;84;1
1782096197603;88;1
1782096197604;1;1
1782096197692;88;1
1782096197780;87;1
1782096197866;86;1
1782096197957;91;1
1782096197959;1;1
1782096198054;94;1
1782096198191;137;1
1782096198277;86;1
1782096198367;89;1
1782096198368;1;1
1782096198461;92;1
1782096198556;94;1
1782096198651;95;1
1782096198745;94;1
1782096198746;1;1
1782096198842;95;1
1782096198934;91;1
1782096199031;97;1
1782096199187;156;1
1782096199189;1;1
1782096199284;94;1
1782096199388;104;1
1782096199485;96;1
1782096199584;99;1
1782096199586;1;1
1782096199685;98;1
1782096199787;103;1
1782096199895;107;1
1782096200016;120;1
1782096200018;2;1
1782096200194;175;1
1782096200286;92;1
1782096200382;97;1
1782096200503;119;1
1782096200504;1;1
1782096200609;106;1
1782096200711;100;1
1782096200829;118;1
1782096200942;112;1
1782096200944;2;1
1782096201057;112;1
1782096201226;169;1
1782096201336;109;1
1782096201448;111;1
1782096201449;1;1
1782096201572;123;1
1782096201694;120;1
1782096201808;115;1
1782096201922;113;1
1782096201924;1;1
1782096202035;111;1
1782096202212;176;1
1782096202315;103;1
1782096202423;107;1
1782096202426;3;1
1782096202542;115;1
1782096202652;110;1
1782096202767;114;1
1782096202881;113;1
1782096202882;1;1
1782096202994;111;1
1782096203172;178;1
1782096203276;103;1
1782096203385;109;1
1782096203386;1;1
1782096203501;114;1
1782096203609;108;1
1782096203723;113;1
1782096203836;113;1
1782096203838;1;1
1782096203957;119;1
1782096204077;118;1
1782096204244;167;1
1782096204362;118;1
1782096204364;1;1
1782096204478;113;1
1782096204591;114;1
1782096204701;108;1
1782096204818;117;1
1782096204819;1;1
1782096204938;118;1
1782096205053;113;1
1782096205270;218;1
1782096205386;115;1
1782096205387;1;1
1782096205512;124;1
1782096205625;113;1
1782096205744;118;1
1782096205866;122;1
1782096205868;1;1
1782096205985;117;1
1782096206196;210;1
1782096206310;114;1
1782096206425;115;1
1782096206427;1;1
1782096206547;119;1
1782096206665;118;1
1782096206784;119;1
1782096206905;120;1
1782096206907;1;1
1782096207024;116;1
1782096207232;208;1
1782096207358;126;1
1782096207476;118;1
1782096207478;1;1
1782096207595;117;1
1782096207711;115;1
1782096207825;115;1
1782096207945;119;1
1782096207947;2;1
1782096208069;122;1
1782096208298;228;1
1782096208426;128;1
1782096208598;172;1
1782096208600;1;1
1782096208727;126;1
1782096208857;130;1
1782096209012;154;1
1782096209238;225;1
1782096209239;1;1
1782096209380;140;1
1782096209531;150;1
1782096209689;159;1
1782096209825;135;1
1782096209827;2;1
1782096209955;127;1
1782096210212;257;1
1782096210458;246;1
1782096210668;209;1
1782096210671;3;1
1782096210996;324;1
1782096211302;306;1
1782096211621;318;1
1782096211972;351;1
1782096211974;1;1
1782096212328;353;1
1782096212537;208;1
1782096212815;278;1
1782096213025;210;1
1782096213028;3;1
1782096213354;325;1
1782096213474;119;1
1782096213610;137;1
1782096213753;142;1
1782096213754;1;1
1782096213889;134;1
1782096214012;123;1
1782096214214;201;1
1782096214341;126;1
1782096214343;1;1
1782096214467;123;1
1782096214584;117;1
1782096214702;118;1
1782096214851;148;1
1782096214853;1;1
1782096214990;136;1
1782096215172;183;1
1782096155256;224;1
1782096155410;152;1
1782096155659;249;1
1782096156097;438;1
1782096156281;183;1
1782096156283;1;1
1782096156440;157;1
1782096156657;215;1
1782096156854;196;1
1782096157012;158;1
1782096157015;2;1
1782096157198;182;1
1782096157302;105;1
1782096157390;87;1
1782096157497;106;1
1782096157498;1;1
1782096157598;99;1
1782096157699;101;1
1782096157795;96;1
1782096157893;97;1
1782096157895;2;1
1782096158002;106;1
1782096158103;101;1
1782096158226;122;1
1782096158318;92;1
1782096158319;1;1
1782096158410;91;1
1782096158501;91;1
1782096158600;98;1
1782096158701;100;1
1782096158703;0;1
1782096158816;114;1
1782096158949;132;1
1782096159069;119;1
1782096159195;127;1
1782096159196;0;1
1782096159310;113;1
1782096159423;112;1
1782096159540;117;1
1782096159675;135;1
1782096159676;1;1
1782096159813;136;1
1782096159939;126;1
1782096160070;130;1
1782096160193;123;1
1782096160194;1;1
1782096160313;117;1
1782096160433;120;1
1782096160558;125;1
1782096160679;120;1
1782096160681;1;1
1782096160809;128;1
1782096160933;123;1
1782096161061;129;1
1782096161201;139;1
1782096161203;1;1
1782096161339;135;1
1782096161469;129;1
1782096161599;130;1
1782096161751;153;1
1782096161753;1;1
1782096161883;129;1
1782096162015;132;1
1782096162148;132;1
1782096162285;137;1
1782096162287;2;1
1782096162423;134;1
1782096162565;142;1
1782096162710;144;1
1782096162850;139;1
1782096162851;1;1
1782096162989;137;1
1782096163141;151;1
1782096163289;147;1
1782096163443;153;1
1782096163445;1;1
1782096163587;141;1
1782096163737;150;1
1782096163893;156;1
1782096164044;150;1
1782096164045;1;1
1782096164224;178;1
1782096164396;172;1
1782096164563;166;1
1782096164713;150;1
1782096164715;1;1
1782096164876;161;1
1782096164995;119;1
1782096165097;101;1
1782096165184;87;1
1782096165185;0;1
1782096165296;111;1
1782096165403;105;1
1782096165497;94;1
1782096165588;91;1
1782096165589;0;1
1782096165691;101;1
1782096165798;107;1
1782096165891;92;1
1782096165974;82;1
1782096165975;0;1
1782096166050;74;1
1782096166128;78;1
1782096166205;76;1
1782096166299;93;1
1782096166300;0;1
1782096166377;77;1
1782096166465;87;1
1782096166547;82;1
1782096166631;83;1
1782096166632;1;1
1782096166713;80;1
1782096166790;77;1
1782096166871;80;1
1782096166962;90;1
1782096166963;0;1
1782096167043;79;1
1782096167129;86;1
1782096167216;86;1
1782096167299;83;1
1782096167300;0;1
1782096167384;84;1
1782096167478;94;1
1782096167574;95;1
1782096167675;100;1
1782096167676;0;1
1782096167766;90;1
1782096167869;103;1
1782096167979;109;1
1782096168074;94;1
1782096168074;0;1
1782096168171;96;1
1782096168263;93;1
1782096168398;134;1
1782096168540;141;1
1782096168542;2;1
1782096168684;141;1
1782096168835;151;1
1782096168970;134;1
1782096169099;129;1
1782096169100;1;1
1782096169236;136;1
1782096169376;139;1
1782096169521;145;1
1782096169656;133;1
1782096169657;1;1
1782096169796;138;1
1782096169940;144;1
1782096170077;136;1
1782096170221;144;1
1782096170223;1;1
1782096170367;144;1
1782096170517;150;1
1782096170665;147;1
1782096170854;189;1
1782096170855;1;1
1782096171026;170;1
1782096171177;151;1
1782096171364;186;1
1782096171525;161;1
1782096171527;2;1
1782096171703;175;1
1782096171858;154;1
1782096172021;164;1
1782096172206;183;1
1782096172208;2;1
1782096172382;174;1
1782096172551;169;1
1782096172726;174;1
1782096172901;175;1
1782096172904;2;1
1782096173078;173;1
1782096173244;166;1
1782096173407;162;1
1782096173583;175;1
1782096173586;3;1
1782096173777;191;1
1782096173971;194;1
1782096174197;225;1
1782096174432;235;1
1782096174434;2;1
1782096174644;208;1
1782096174803;159;1
1782096174941;137;1
1782096175080;138;1
1782096175081;1;1
1782096175216;135;1
1782096175362;144;1
1782096175505;143;1
1782096175643;137;1
1782096175644;1;1
1782096175782;137;1
1782096175921;138;1
1782096176065;145;1
1782096176229;162;1
1782096176231;2;1
1782096176391;159;1
1782096176532;141;1
1782096176686;153;1
1782096176865;178;1
1782096176866;1;1
1782096177025;158;1
1782096177187;161;1
1782096177350;163;1
1782096177525;176;1
1782096177528;2;1
1782096177697;168;1
1782096177862;165;1
1782096178022;160;1
1782096178182;159;1
1782096178185;3;1
1782096178339;154;1
1782096178496;156;1
1782096178665;168;1
1782096178833;168;1
1782096178837;2;1
1782096179008;171;1
1782096179176;168;1
1782096179348;171;1
1782096179530;182;1
1782096179533;2;1
1782096179709;176;1
1782096179891;181;1
1782096180067;177;1
1782096180254;186;1
1782096180256;2;1
1782096180440;183;1
1782096180640;199;1
1782096180819;179;1
1782096181000;180;1
1782096181004;3;1
1782096181204;201;1
1782096181395;189;1
1782096181596;201;1
1782096181800;203;1
1782096181801;1;1
1782096182002;200;1
1782096182219;216;1
1782096182423;204;1
1782096182647;223;1
1782096182649;1;1
1782096182875;225;1
1782096183083;208;1
1782096183305;221;1
1782096183621;317;1
1782096183626;4;1
1782096183929;302;1
1782096184158;228;1
1782096184400;242;1
1782096184657;257;1
1782096184662;3;1
1782096184973;311;1
1782096185287;313;1
1782096185597;309;1
1782096185901;304;1
1782096185906;4;1
1782096186278;373;1
1782096186562;283;1
1782096186856;293;1
1782096187456;600;1
1782096187458;1;1
1782096188053;595;1
1782096188909;855;1
1782096189431;522;1
1782096189622;191;1
1782096189625;3;1
1782096189809;182;1
1782096190001;192;1
1782096190472;470;1
1782096190663;190;1
1782096190664;1;1
1782096190844;178;1
1782096191019;176;1
1782096191512;492;1
1782096191702;190;1
1782096191704;1;1
1782096191911;207;1
1782096192420;508;1
1782096192480;60;1
1782096192537;56;1
1782096192538;0;1
1782096192595;57;1
1782096192653;57;1
1782096192710;57;1
1782096192770;59;1
1782096192770;0;1
1782096192831;61;1
1782096192893;61;1
1782096192959;65;1
1782096193023;64;1
1782096193023;0;1
1782096193097;72;1
1782096193506;409;1
1782096193574;67;1
1782096193646;72;1
1782096193648;1;1
1782096193718;69;1
1782096193784;66;1
1782096193852;68;1
1782096193919;68;1
1782096193921;0;1
1782096193993;72;1
1782096194062;68;1
1782096194411;349;1
1782096194488;76;1
1782096194489;0;1
1782096194561;72;1
1782096194635;73;1
1782096194718;83;1
1782096194793;75;1
1782096194794;0;1
1782096194871;75;1
1782096194945;74;1
1782096195051;105;1
1782096195160;109;1
1782096195161;0;1
1782096195237;76;1
1782096195318;80;1
1782096195397;78;1
1782096195479;82;1
1782096195480;0;1
1782096195564;83;1
1782096195643;79;1
1782096195726;82;1
1782096195810;84;1
1782096195810;0;1
1782096195897;86;1
1782096195979;82;1
1782096196077;98;1
1782096196188;109;1
1782096196188;0;1
1782096196276;87;1
1782096196357;81;1
1782096196437;80;1
1782096196525;87;1
1782096196526;0;1
1782096196614;88;1
1782096196694;79;1
1782096196780;85;1
1782096196866;86;1
1782096196867;1;1
1782096196953;87;1
1782096197044;89;1
1782096197178;135;1
1782096197269;90;1
1782096197270;0;1
1782096197355;84;1
1782096197437;82;1
1782096197521;84;1
1782096197610;89;1
1782096197611;1;1
1782096197700;87;1
1782096197785;86;1
1782096197872;86;1
1782096197965;93;1
1782096197966;1;1
1782096198061;94;1
1782096198197;136;1
1782096198284;87;1
1782096198375;91;1
1782096198377;0;1
1782096198468;91;1
1782096198562;94;1
1782096198658;95;1
1782096198753;94;1
1782096198754;1;1
1782096198849;94;1
1782096198941;92;1
1782096199038;97;1
1782096199196;156;1
1782096199196;1;1
1782096199291;94;1
1782096199396;105;1
1782096199491;94;1
1782096199594;102;1
1782096199595;0;1
1782096199691;96;1
1782096199796;105;1
1782096199903;106;1
1782096200026;123;1
1782096200028;2;1
1782096200201;172;1
1782096200295;93;1
1782096200391;96;1
1782096200512;121;1
1782096200515;2;1
1782096200617;102;1
1782096200719;101;1
1782096200837;118;1
1782096200952;115;1
1782096200953;1;1
1782096201065;111;1
1782096201234;169;1
1782096201345;110;1
1782096201456;111;1
1782096201460;4;1
1782096201581;121;1
1782096201704;122;1
1782096201817;113;1
1782096201931;113;1
1782096201932;2;1
1782096202043;110;1
1782096202221;177;1
1782096202323;102;1
1782096202432;109;1
1782096202434;1;1
1782096202548;114;1
1782096202659;111;1
1782096202774;113;1
1782096202889;114;1
1782096202890;0;1
1782096202999;110;1
1782096203178;177;1
1782096203282;104;1
1782096203394;111;1
1782096203395;1;1
1782096203508;113;1
1782096203615;106;1
1782096203730;114;1
1782096203844;114;1
1782096203845;1;1
1782096203964;118;1
1782096204081;117;1
1782096204252;170;1
1782096204369;117;1
1782096204371;1;1
1782096204483;112;1
1782096204597;114;1
1782096204707;109;1
1782096204826;118;1
1782096204828;1;1
1782096204946;118;1
1782096205061;115;1
1782096205277;215;1
1782096205392;115;1
1782096205394;1;1
1782096205518;124;1
1782096205632;113;1
1782096205754;121;1
1782096205875;121;1
1782096205877;2;1
1782096205992;116;1
1782096206202;210;1
1782096206318;114;1
1782096206431;113;1
1782096206433;1;1
1782096206554;121;1
1782096206671;117;1
1782096206792;120;1
1782096206912;120;1
1782096206914;1;1
1782096207030;116;1
1782096207241;210;1
1782096207366;124;1
1782096207482;116;1
1782096207485;2;1
1782096207601;115;1
1782096207717;116;1
1782096207834;116;1
1782096207952;118;1
1782096207954;1;1
1782096208080;126;1
1782096208305;225;1
1782096208434;128;1
1782096208607;173;1
1782096208610;1;1
1782096208736;126;1
1782096208866;129;1
1782096209018;152;1
1782096209244;226;1
1782096209246;1;1
1782096209389;142;1
1782096209540;149;1
1782096209696;156;1
1782096209834;137;1
1782096209836;1;1
1782096209961;125;1
1782096210224;262;1
1782096210469;244;1
1782096210677;208;1
1782096210679;2;1
1782096211010;330;1
1782096211314;304;1
1782096211643;328;1
1782096211986;343;1
1782096211989;2;1
1782096212343;353;1
1782096212545;202;1
1782096212823;278;1
1782096213034;210;1
1782096213038;4;1
1782096213361;322;1
1782096213479;118;1
1782096213614;134;1
1782096213758;144;1
1782096213761;1;1
1782096213894;133;1
1782096214016;122;1
1782096214220;203;1
1782096214347;126;1
1782096214349;2;1
1782096214471;122;1
1782096214588;116;1
1782096214707;119;1
1782096214856;148;1
1782096214858;1;1
1782096214993;135;1
1782096215178;183;1
1782096155257;225;1
1782096155488;231;1
1782096155841;352;1
1782096156176;334;1
1782096156339;163;1
1782096156341;2;1
1782096156518;176;1
1782096156743;223;1
1782096156912;169;1
1782096157072;160;1
1782096157072;1;1
1782096157233;160;1
1782096157335;101;1
1782096157426;90;1
1782096157538;112;1
1782096157538;0;1
1782096157632;93;1
1782096157733;100;1
1782096157827;93;1
1782096157939;111;1
1782096157940;1;1
1782096158040;99;1
1782096158147;107;1
1782096158262;114;1
1782096158352;90;1
1782096158354;1;1
1782096158441;87;1
1782096158538;96;1
1782096158633;94;1
1782096158744;111;1
1782096158745;1;1
1782096158857;112;1
1782096158993;135;1
1782096159114;120;1
1782096159235;121;1
1782096159236;0;1
1782096159347;110;1
1782096159465;117;1
1782096159586;121;1
1782096159727;140;1
1782096159729;2;1
1782096159857;127;1
1782096159987;130;1
1782096160112;125;1
1782096160237;123;1
1782096160238;1;1
1782096160355;116;1
1782096160479;124;1
1782096160601;122;1
1782096160727;126;1
1782096160730;1;1
1782096160852;121;1
1782096160974;123;1
1782096161122;146;1
1782096161248;125;1
1782096161250;2;1
1782096161384;133;1
1782096161515;131;1
1782096161649;132;1
1782096161801;152;1
1782096161802;1;1
1782096161932;129;1
1782096162065;133;1
1782096162194;129;1
1782096162337;143;1
1782096162339;1;1
1782096162475;136;1
1782096162614;139;1
1782096162762;147;1
1782096162897;135;1
1782096162898;1;1
1782096163039;141;1
1782096163187;147;1
1782096163339;152;1
1782096163491;152;1
1782096163494;2;1
1782096163640;145;1
1782096163789;149;1
1782096163945;155;1
1782096164098;153;1
1782096164101;2;1
1782096164284;183;1
1782096164459;174;1
1782096164616;157;1
1782096164773;157;1
1782096164775;1;1
1782096164924;148;1
1782096165039;114;1
1782096165127;88;1
1782096165228;99;1
1782096165229;1;1
1782096165336;107;1
1782096165436;99;1
1782096165531;95;1
1782096165632;100;1
1782096165633;0;1
1782096165723;89;1
1782096165832;109;1
1782096165927;95;1
1782096166003;75;1
1782096166003;0;1
1782096166080;76;1
1782096166157;77;1
1782096166252;94;1
1782096166330;78;1
1782096166331;0;1
1782096166417;86;1
1782096166494;77;1
1782096166580;85;1
1782096166663;83;1
1782096166664;0;1
1782096166744;79;1
1782096166820;76;1
1782096166900;79;1
1782096166993;92;1
1782096166994;0;1
1782096167073;78;1
1782096167165;92;1
1782096167245;80;1
1782096167330;85;1
1782096167331;0;1
1782096167416;83;1
1782096167511;95;1
1782096167606;95;1
1782096167709;103;1
1782096167711;0;1
1782096167802;91;1
1782096167911;109;1
1782096168015;103;1
1782096168111;97;1
1782096168113;1;1
1782096168205;92;1
1782096168310;104;1
1782096168460;150;1
1782096168598;137;1
1782096168600;1;1
1782096168738;138;1
1782096168886;147;1
1782096169016;130;1
1782096169152;136;1
1782096169154;2;1
1782096169290;136;1
1782096169439;147;1
1782096169576;138;1
1782096169710;132;1
1782096169711;1;1
1782096169850;139;1
1782096169997;146;1
1782096170133;136;1
1782096170279;146;1
1782096170281;1;1
1782096170424;142;1
1782096170571;147;1
1782096170736;164;1
1782096170913;177;1
1782096170915;2;1
1782096171091;174;1
1782096171260;170;1
1782096171423;162;1
1782096171592;168;1
1782096171594;1;1
1782096171761;168;1
1782096171922;158;1
1782096172106;184;1
1782096172269;164;1
1782096172272;2;1
1782096172447;173;1
1782096172623;176;1
1782096172794;171;1
1782096172974;179;1
1782096172976;2;1
1782096173147;170;1
1782096173307;159;1
1782096173479;171;1
1782096173654;175;1
1782096173656;1;1
1782096173850;194;1
1782096174062;211;1
1782096174303;241;1
1782096174513;209;1
1782096174514;2;1
1782096174716;201;1
1782096174857;140;1
1782096174993;136;1
1782096175135;142;1
1782096175137;1;1
1782096175272;134;1
1782096175423;152;1
1782096175558;133;1
1782096175700;142;1
1782096175702;1;1
1782096175835;132;1
1782096175974;139;1
1782096176134;159;1
1782096176292;158;1
